,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1110,1111,60,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,219,0,554,GasA,Gd,Y,SBrkr,6.650279048587422,885,0,7.4133673356952405,1,0,2,1,3,1,TA,Typ,1,431,Y,224,84,0,0,0,0,0,6,2008,WD,Normal,12.144197241812087
1111,1112,60,RL,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,403,0,400,GasA,TA,Y,SBrkr,7.001245622069476,866,0,7.582738488914411,0,0,2,1,4,1,TA,Typ,1,483,Y,0,69,0,0,0,0,0,9,2008,WD,Normal,12.230765258120545
1112,1113,20,RL,7100,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,708,0,108,GasA,TA,Y,FuseA,6.704414354964107,0,0,6.704414354964107,1,0,1,0,2,1,TA,Typ,0,308,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,11.77452020265869
1113,1114,20,RL,8923,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,643,0,365,GasA,Gd,Y,SBrkr,6.915723448631314,0,0,6.915723448631314,1,0,1,0,2,1,Gd,Typ,0,240,Y,0,18,0,0,0,0,0,5,2007,WD,Normal,11.809319478024031
1114,1115,20,RL,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,415,0,418,GasA,Ex,Y,SBrkr,6.725033642166843,0,0,6.725033642166843,0,0,1,0,2,1,Gd,Typ,0,326,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,11.669929213779893
1115,1116,20,RL,12085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1004,0,730,GasA,Ex,Y,SBrkr,7.458186157340487,0,0,7.458186157340487,1,0,2,0,3,1,Ex,Typ,1,928,Y,0,0,0,0,0,0,0,11,2007,New,Partial,12.669806661762314
1116,1117,80,RL,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,353,0,55,GasA,Ex,Y,SBrkr,6.658011045870748,640,0,7.257707677160043,1,0,2,1,3,1,Gd,Typ,1,527,Y,120,0,0,0,0,0,0,3,2009,WD,Normal,12.123234367221169
1117,1118,20,RL,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,702,0,192,GasA,Ex,Y,SBrkr,6.795705775173514,0,0,6.795705775173514,1,0,1,0,3,1,Gd,Typ,0,450,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,11.77528972943772
1118,1119,80,RL,13825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,0,0,533,GasA,TA,Y,SBrkr,6.928537818164665,580,0,7.3783837129967145,0,1,1,0,3,1,TA,Min2,0,300,Y,280,34,0,0,0,0,0,12,2008,WD,Normal,11.84939770159144
1119,1120,20,RL,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,369,0,671,GasA,TA,Y,FuseA,6.946975992135418,0,0,6.946975992135418,0,0,1,0,3,1,TA,Typ,0,286,Y,140,0,252,0,0,0,0,7,2006,WD,Normal,11.803353763090035
1120,1121,30,RM,8263,Pave,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,TA,TA,BrkTil,0,0,1012,GasA,TA,Y,FuseA,6.919683849847411,0,0,6.919683849847411,0,0,1,0,2,1,TA,Typ,1,308,Y,0,22,112,0,0,0,0,5,2007,WD,Normal,11.681824001432043
1121,1122,20,RL,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24,0,1528,GasA,Ex,Y,SBrkr,7.347299700743164,0,0,7.347299700743164,0,0,2,0,3,1,Gd,Typ,0,782,Y,144,20,0,0,0,0,0,7,2006,New,Partial,12.26857785088157
1122,1123,20,RL,8926,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,0,0,672,GasA,Ex,Y,FuseA,6.866933284461882,0,0,6.866933284461882,0,0,1,0,3,1,TA,Typ,0,288,Y,64,0,0,0,160,0,0,10,2009,COD,Abnorml,11.626254150277232
1123,1124,20,RL,9405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,TA,Ex,CBlock,0,0,698,GasA,Ex,Y,SBrkr,6.548219102762372,0,0,6.548219102762372,0,1,1,0,2,1,TA,Typ,0,0,Y,0,200,0,0,0,0,0,6,2009,WD,Normal,11.678439903447801
1124,1125,80,RL,9125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,384,GasA,Gd,Y,SBrkr,6.699500340161678,670,0,7.301147805856032,0,0,2,1,3,1,Gd,Typ,1,392,Y,100,25,0,0,0,0,0,7,2007,WD,Normal,12.00701176473192
1125,1126,20,RL,10434,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,0,0,1005,GasA,TA,Y,SBrkr,6.912742820493176,0,0,6.912742820493176,0,0,1,0,2,1,Fa,Typ,1,672,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,11.652687407345388
1126,1127,120,RL,3684,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1373,GasA,Ex,Y,SBrkr,7.349230824613334,0,0,7.349230824613334,0,0,2,0,2,1,Gd,Typ,1,660,Y,143,20,0,0,0,0,0,6,2009,WD,Normal,12.066810578196666
1127,1128,20,RL,14572,Pave,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1300,0,230,GasA,Ex,Y,SBrkr,7.333023014386481,0,0,7.333023014386481,1,0,2,0,3,1,Gd,Typ,1,630,Y,144,36,0,0,0,0,0,11,2007,WD,Family,12.464583340681674
1128,1129,60,RL,11796,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,847,GasA,Ex,Y,SBrkr,6.741700694652055,1112,0,7.580189417944541,0,0,2,1,4,1,Gd,Typ,1,434,Y,100,48,0,0,0,0,0,7,2007,WD,Normal,12.2783933071098
1129,1130,90,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,936,0,0,GasA,TA,Y,SBrkr,6.841615476477592,0,0,6.841615476477592,1,0,1,0,2,1,TA,Typ,0,672,Y,49,0,0,0,0,0,0,8,2007,WD,Normal,11.84939770159144
1130,1131,50,RL,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,TA,TA,BrkTil,622,0,500,GasA,TA,Y,SBrkr,7.191429330036379,653,0,7.591357046698551,1,0,2,0,4,1,Gd,Min2,2,576,Y,431,44,0,0,0,0,0,12,2009,WD,Normal,11.813030057420567
1131,1132,20,RL,10712,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,212,0,762,GasA,TA,Y,SBrkr,6.881411303642535,0,0,6.881411303642535,0,0,1,0,3,1,TA,Typ,0,0,Y,0,28,0,0,0,0,0,9,2007,Oth,Abnorml,11.44571671527678
1132,1133,70,RM,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,1008,GasW,TA,Y,SBrkr,7.071573364211532,1032,0,7.700747794511798,0,0,2,0,5,1,Fa,Typ,0,205,N,0,48,0,0,0,0,0,5,2007,WD,Normal,11.67419361256635
1133,1134,60,RL,9828,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,584,0,544,GasA,Ex,Y,SBrkr,7.040536390215956,878,0,7.61085279039525,0,0,2,1,3,1,Gd,Typ,1,466,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,12.386308695833106
1134,1135,60,RL,8773,Pave,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,916,GasA,Gd,Y,SBrkr,6.82001636467413,684,0,7.3777589082278725,0,0,2,1,3,1,TA,Typ,1,460,Y,100,38,0,0,0,0,0,8,2007,WD,Normal,12.037653993905211
1135,1136,30,RM,6180,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,960,GasA,TA,N,SBrkr,6.893656354602635,0,0,6.893656354602635,0,0,1,0,2,1,TA,Typ,1,180,Y,0,128,0,0,0,0,0,5,2007,WD,Normal,11.532728092266408
1136,1137,50,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,280,0,752,GasA,TA,Y,FuseA,6.939253946041508,220,0,7.132497551660044,0,0,1,0,3,1,TA,Typ,0,288,Y,0,0,96,0,0,0,0,4,2008,WD,Abnorml,11.686878772093667
1137,1138,50,RL,6342,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,0,0,780,GasA,Gd,N,SBrkr,6.659293919683638,240,0,6.927557906278317,0,0,1,0,2,1,TA,Typ,0,0,N,0,0,176,0,0,0,0,5,2010,WD,Normal,11.451050061252142
1138,1139,20,RL,9819,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,TA,TA,PConc,1567,0,0,GasA,TA,Y,SBrkr,7.356918242356021,0,0,7.356918242356021,1,0,2,0,2,1,Gd,Typ,2,714,Y,264,32,0,0,0,0,0,5,2009,WD,Normal,12.185869938212655
1139,1140,30,RL,8731,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,TA,Fa,BrkTil,645,0,270,GasA,TA,Y,SBrkr,7.062191632286556,0,0,7.062191632286556,0,0,1,0,3,1,TA,Maj1,1,495,Y,0,0,216,0,126,0,0,5,2007,WD,Normal,11.877568578558138
1140,1141,20,RL,7350,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,852,0,100,GasA,TA,Y,SBrkr,6.858565034791365,0,0,6.858565034791365,1,0,1,0,2,1,TA,Typ,0,840,Y,0,0,0,0,0,0,0,6,2008,COD,Abnorml,11.842229212112828
1141,1142,60,RL,10304,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,381,0,399,GasA,Ex,Y,SBrkr,6.992096427415888,780,0,7.532623618788788,1,0,2,1,4,1,Gd,Typ,1,484,Y,448,96,0,0,0,0,0,10,2009,WD,Normal,12.193493863323313
1142,1143,60,RL,9965,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1150,0,316,GasA,Ex,Y,SBrkr,7.290292882446597,1362,0,7.947325027016463,1,0,3,0,4,1,Gd,Typ,1,1052,Y,125,144,0,0,0,0,0,4,2007,New,Partial,12.959538518762063
1143,1144,20,RL,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,TA,TA,CBlock,288,0,718,GasA,TA,Y,SBrkr,6.913737350659685,0,0,6.913737350659685,0,0,1,0,3,1,TA,Typ,0,0,Y,0,24,0,0,0,0,0,7,2008,WD,Normal,11.289781913656018
1144,1145,190,RL,12180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,348,0,324,Grav,Fa,N,FuseA,6.51025834052315,252,0,6.828712071641684,1,0,1,0,2,1,Fa,Typ,0,280,Y,0,0,0,0,0,0,0,7,2010,WD,Normal,11.289781913656018
1145,1146,50,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,1042,GasA,Ex,Y,SBrkr,6.948897222313312,534,0,7.362645270417825,0,0,1,0,3,1,TA,Typ,1,225,Y,0,0,0,0,0,0,0,8,2006,WD,Family,11.911701584927597
1146,1147,20,RL,11200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,Gd,TA,CBlock,1258,0,40,GasA,TA,Y,SBrkr,7.168579897264035,0,0,7.168579897264035,1,0,2,0,3,1,Gd,Typ,1,403,Y,165,26,0,0,0,0,0,5,2006,WD,Normal,12.100712129872347
1147,1148,70,RL,12000,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,275,0,429,GasA,Ex,Y,SBrkr,6.756932389247553,704,0,7.355001921105257,0,0,1,1,3,1,Fa,Typ,1,234,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,12.069680020624618
1148,1149,50,RM,5700,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,0,0,572,GasA,TA,Y,SBrkr,6.349138991379798,539,0,7.01301578963963,0,0,1,0,2,1,TA,Typ,1,288,Y,0,0,176,0,0,0,0,8,2008,WD,Normal,11.66907414746016
1149,1150,70,RM,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,TA,Gd,PConc,624,0,26,GasA,Ex,Y,SBrkr,6.723832440821209,650,0,7.301147805856032,0,1,1,0,3,1,TA,Typ,0,324,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,11.870599909242044
1150,1151,20,RL,8280,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,0,0,932,GasA,Ex,Y,FuseA,6.837332814685591,0,0,6.837332814685591,0,0,1,0,2,1,Gd,Typ,1,306,Y,0,0,214,0,0,0,0,11,2007,WD,Normal,11.728036844587175
1151,1152,20,RL,17755,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,176,0,1290,GasA,TA,Y,SBrkr,7.290292882446597,0,0,7.290292882446597,0,0,1,1,3,1,Fa,Typ,2,528,Y,0,140,0,0,100,0,0,11,2006,WD,Normal,11.917723684090689
1152,1153,20,RL,14115,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,TA,TA,PConc,296,547,230,GasA,Ex,Y,SBrkr,7.501634457883413,0,0,7.501634457883413,0,0,1,0,2,1,Ex,Typ,1,470,Y,0,0,280,0,0,0,0,7,2006,WD,Abnorml,12.345834587905333
1153,1154,30,RM,5890,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,538,0,278,GasA,Ex,Y,SBrkr,6.704414354964107,0,0,6.704414354964107,0,0,1,0,2,1,TA,Typ,0,432,Y,0,0,96,0,0,0,0,6,2008,WD,Normal,11.699405031912846
1154,1155,60,RL,13700,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,454,0,410,GasA,TA,Y,SBrkr,6.804614520062624,918,0,7.506591780070841,0,0,1,2,4,1,Gd,Typ,2,492,Y,60,84,0,0,273,0,0,5,2008,WD,Normal,12.215032386901646
1155,1156,20,RL,10768,Pave,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,Gd,Gd,CBlock,1157,0,280,GasA,TA,Y,SBrkr,7.270312886079025,0,0,7.270312886079025,1,0,2,0,3,1,Gd,Typ,1,528,Y,0,21,0,0,180,0,0,7,2007,WD,Normal,12.292250341771226
1156,1157,80,RL,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,TA,Gd,PConc,633,0,586,GasA,Gd,Y,SBrkr,7.142827401161621,0,0,7.142827401161621,0,1,2,0,3,1,Gd,Typ,1,502,Y,0,92,0,96,0,0,0,10,2008,WD,Normal,12.100156419938624
1157,1158,120,RL,5001,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,904,0,410,GasA,Ex,Y,SBrkr,7.1808311990445555,0,0,7.1808311990445555,1,0,2,0,2,1,Gd,Typ,1,626,Y,172,62,0,0,0,0,0,7,2009,WD,Normal,12.345834587905333
1158,1159,20,RL,11932,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1580,GasA,Ex,Y,SBrkr,7.365180126021013,0,0,7.365180126021013,0,0,2,0,3,1,Gd,Typ,0,830,Y,0,24,0,0,0,0,0,6,2008,ConLD,Partial,12.367885325692589
1159,1160,60,RL,9120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,442,0,459,GasA,TA,Y,SBrkr,6.849066282633458,933,0,7.53689712956617,0,0,2,1,4,1,Gd,Typ,1,540,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,12.128111104060462
1160,1161,160,RL,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,311,0,544,GasA,Fa,Y,SBrkr,6.75110146893676,601,0,7.283448228756631,0,0,2,1,3,1,TA,Typ,1,440,Y,26,0,0,0,0,0,0,7,2010,WD,Normal,11.891361900690473
1161,1162,20,RL,14778,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,728,0,568,GasA,Ex,Y,SBrkr,7.402451520818244,0,0,7.402451520818244,1,0,1,0,3,1,Gd,Typ,1,924,Y,108,0,0,216,0,0,0,11,2008,WD,Normal,12.319401330837177
1162,1163,20,RL,8724,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,492,0,402,GasA,Gd,Y,SBrkr,6.795705775173514,0,0,6.795705775173514,0,0,1,0,3,1,TA,Typ,1,450,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,11.76756768334381
1163,1164,90,RL,12900,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1198,0,0,GasA,TA,Y,SBrkr,7.1372784372603855,0,0,7.1372784372603855,2,0,0,2,0,2,TA,Typ,0,400,Y,120,0,0,0,0,0,0,1,2008,WD,Alloca,11.598726943661342
1164,1165,80,RL,16157,Pave,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,680,391,289,GasA,Ex,Y,SBrkr,7.266827347520591,0,0,7.266827347520591,1,0,1,1,2,1,Gd,Typ,1,588,Y,168,180,0,0,0,0,0,6,2007,WD,Normal,12.175613438045465
1165,1166,20,RL,9541,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1502,GasA,Ex,Y,SBrkr,7.31455283232408,0,0,7.31455283232408,0,0,2,0,3,1,Gd,Typ,0,644,Y,0,114,0,0,0,0,0,9,2009,New,Partial,12.359523080243038
1166,1167,20,RL,10475,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1694,GasA,Ex,Y,SBrkr,7.434847875211999,0,0,7.434847875211999,0,0,2,0,3,1,Gd,Typ,0,776,Y,160,33,0,0,0,0,0,2,2010,WD,Normal,12.41044104151805
1167,1168,60,RL,10852,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,786,0,173,GasA,Ex,Y,SBrkr,6.8658910748834385,712,0,7.421177528595393,1,0,2,1,3,1,TA,Typ,1,472,Y,0,38,0,0,0,0,0,2,2006,WD,Normal,12.061046873479915
1168,1169,70,RL,13728,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,TA,TA,CBlock,626,0,501,GasA,Ex,Y,SBrkr,7.119635638017636,872,0,7.653494909661253,0,0,2,0,4,1,Gd,Typ,2,540,Y,0,0,0,0,90,0,0,7,2008,WD,Normal,12.367340793126296
1169,1170,60,RL,35760,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,1387,0,543,GasA,Ex,Y,SBrkr,7.5126175446745105,1796,0,8.196161139282902,1,0,3,1,4,1,Gd,Typ,1,807,Y,361,76,0,0,0,0,0,7,2006,WD,Normal,13.345506928718539
1170,1171,80,RL,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,522,0,574,GasA,TA,Y,SBrkr,7.0192966537150445,0,0,7.0192966537150445,1,0,1,0,3,1,TA,Typ,1,358,Y,203,0,0,0,0,576,0,7,2008,WD,Normal,12.049418835484797
1171,1172,20,RL,9120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,662,0,599,GasA,Ex,Y,SBrkr,7.13966033596492,0,0,7.13966033596492,1,0,1,0,3,1,TA,Typ,1,433,Y,0,0,0,0,288,0,1400,11,2008,WD,Normal,12.0015054797889
1172,1173,160,FV,4017,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,625,GasA,Ex,Y,SBrkr,6.437751649736401,625,0,7.1308988302963465,0,0,2,1,2,1,Gd,Typ,0,625,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,12.05466819137094
1173,1174,50,RL,18030,Pave,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,152,469,977,GasA,TA,Y,SBrkr,7.400009517162692,971,479,8.034631032923107,0,0,3,0,3,1,Ex,Maj1,1,0,Y,122,0,0,0,0,0,0,3,2007,WD,Normal,12.20856952572876
